bug_kw_1,bug_kw_2,bug_kw_3,bug_kw_4,bug_kw_5,bug_kw_6,bug_kw_7,bug_kw_8,bug_kw_9,bug_kw_10,bug_kw_11,bug_kw_12,bug_kw_13,bug_kw_14,bug_kw_15,billing_kw_1,billing_kw_2,billing_kw_3,billing_kw_4,billing_kw_5,billing_kw_6,billing_kw_7,billing_kw_8,billing_kw_9,billing_kw_10,billing_kw_11,billing_kw_12,billing_kw_13,billing_kw_14,billing_kw_15,usability_kw_1,usability_kw_2,usability_kw_3,usability_kw_4,usability_kw_5,usability_kw_6,usability_kw_7,usability_kw_8,usability_kw_9,usability_kw_10,usability_kw_11,usability_kw_12,usability_kw_13,usability_kw_14,usability_kw_15,feature_kw_1,feature_kw_2,feature_kw_3,feature_kw_4,feature_kw_5,feature_kw_6,feature_kw_7,feature_kw_8,feature_kw_9,feature_kw_10,feature_kw_11,feature_kw_12,feature_kw_13,feature_kw_14,feature_kw_15
0.7081366549947855,1.0191959535790387,0.7230896178675389,0.2571610145466549,0.4547698329610217,0.36996464646193966,0.09558769002493016,-0.6730909557980368,-0.7986571149103515,0.38599125241329285,0.6859290358989388,0.5485632532144631,-0.5315972017290491,-0.2429589692403873,-0.7254556609190286,1.2398308109547274,1.023583862957059,0.10153851363414629,-0.8441499952204627,0.2835610657904941,0.39665068953062754,-0.7019390154963577,0.9364782281504335,0.2234489191271004,0.5097527802338753,-0.47523215995023116,0.729824397624718,0.3558529930677477,-0.4891861244509347,1.1873346037884343,-0.7374552205380664,-0.7701651889736263,-1.581863532022257,-1.0154416790007825,0.10498958783532694,-1.1966811781383364,-0.5421059591661176,-1.3677147728162422,-0.21618665647811597,-1.0902427370058474,-0.40741502371229305,-1.4334808720920842,-1.7407955553929273,-1.4143210857675603,-0.7285082023408237,0.3156050446927938,1.1579495028595996,1.0122181477083667,1.01829519734235,1.1458287679686812,-0.8287195228978614,0.5280766830581805,-0.08654824351003403,-0.478227763094587,0.8924402463215625,-1.2517574549978776,-0.4840721811033058,0.2584202854625737,0.7509220390469884,1.9249627053102516
-0.5591138694493839,0.5393996699080275,0.9667674218552759,-0.8884837798826789,-1.171355742753149,-0.7357638016200367,0.21672489503598333,0.5579706210558062,0.18602558034785727,-0.005338962000049252,1.1669637100096704,-1.148365206969465,-0.10274939159899742,-0.5162891286861507,0.7290975361825647,-1.1582821708972018,-0.07328510744264441,-0.7667206274761218,0.11019363036829573,1.2419163251849308,1.4967710801296523,0.44728125131033314,-0.13298729071363372,-0.4727757342120603,0.5425326198731599,1.0252249669693092,0.9183498775062079,0.7049679019975339,0.5887453140198033,0.9828968500485843,0.1781839625136857,-0.09920933730715316,1.2037287574451785,0.4516216910547709,-0.12349989289276796,-0.02531966329438587,0.2513171876629773,0.30120316790979645,1.1652382861680008,-1.0608545331208583,0.5181445763677205,0.5871501207511368,0.12979889537001416,0.5152340631422333,-1.2011331610895855,-2.0004853445949986,-0.3057409445856714,0.8056910048467425,0.055566464250858844,0.7800704946494419,-0.12423717967794091,0.4072159723805514,1.472024891679052,0.9283992576871269,-0.09940076631908096,0.32133427024224515,0.040947870548204965,0.45864773474461684,-0.3157257228296538,0.8534192899932411
0.21954956757430757,-0.8037411623717323,-0.17494504194769853,0.4068054892574785,-0.16362885856548318,-0.12853728704538833,0.4980562833119237,-0.7097878917545184,1.5478136596916454,0.7882713049673213,-0.43658855582342876,0.2906879786188582,-0.2889181100987268,-0.2594700697898453,0.13901631659381067,0.05879659826798741,-0.7143288573012854,0.542592474223814,-1.18229662963008,-0.3922836878884537,0.010399007801462601,0.1634845935834626,-0.7033226813463631,0.4181027871657029,-1.2251259099335536,-0.946203065843768,-1.172702788405513,-0.5264931840383121,0.5626812323453003,-0.7863244550833726,-1.1384876211063595,-0.9644425152895505,-1.54357214625008,-1.0258757528450013,-0.685345788447835,-1.131721386931925,0.505842827958638,1.0319309748525667,-1.1590415916247987,-1.5274117914754393,-1.8727091718727908,-1.312787381937483,0.042287343586070114,-0.06010311191996783,-1.5362030590627807,-0.9103307913139144,-0.43072692051961814,-0.08715723795747601,-0.5556019655136889,-0.8184691025864236,-1.6414510577835129,-1.5360623308574046,-1.4053482345553707,-0.08004977066902495,-1.6473939668487771,-1.0605343379114835,-1.9781803212809863,-1.57917481277625,-2.951388775363178,0.759164854497906
-0.005618907718507498,1.3976108589001668,1.4926064712103375,0.0291446270807818,-0.5855000146948223,-0.037221076083737856,-0.10513777925226885,-0.6961076818490165,0.06391591876883726,0.39482511713504365,0.6661513720567306,0.9386086727473427,0.4248862348564564,0.05423621461962273,0.12317793992057592,-1.4496166716176937,-1.5081308568708776,-1.1993566209405788,0.3578967674797741,-1.5381378174034013,-0.8006742063136619,-1.1934924019158226,-0.7410509528861463,-1.4785968725690075,-1.5684600406185358,-2.2332306917344833,-0.7192867092842787,-1.216000314982795,-1.292291107699738,-0.9009654064156152,-0.9305502133361447,-0.29087933672140803,-1.131977483478816,-0.39654177398446716,-0.8522107088175682,0.21121768003809158,-1.849617039644335,-0.6002028530847586,-0.5504126023603041,-0.4093526943175697,-1.4582018926364473,-1.0194807420656096,-0.03242563766320873,-1.7054739235555008,-0.7370268449805675,-0.9067966508090048,0.08266707188230707,-1.1431148645889402,-0.8744376851616901,0.3658152081156107,-0.22428016170161638,-0.14377272977704575,0.47803078343436195,-2.114229666924787,-0.13040711553805723,1.314332714400748,1.6959318164641255,-0.6942374503298575,-0.2576085193734628,0.4397180397056001
0.7245701115985841,-0.25821313170622145,-1.0852648392970168,-0.431129253885259,0.33750233375816574,-0.6025140854238429,-0.24100706196226232,-0.15094447339734252,-0.8693884744140368,-0.12653616247232774,-1.3862966247637505,-1.1919511371898903,0.47538647856597344,-0.022719551454192483,1.0747204445483496,0.024251486681067167,1.4339431680996026,1.1010502863821716,0.1960596589340971,0.6219184255945025,0.6183156012405995,-0.19486211324011446,0.5007276201476952,0.2995407253713391,0.16710676511463796,1.1672233983368416,-0.6769642004042182,-0.06064659521251981,1.0238969505959195,0.5310944973583533,-0.785596608916376,-1.152012677831786,-0.03438969495913523,-0.5175221272545089,-1.807658491619283,-0.49774903388992603,-1.168552856108495,-1.7635829490396684,-0.8745007410451369,-0.772571702363548,-1.6030220545102287,-0.685909324859751,-1.223070914593477,-1.4245514999633704,-1.8093963745261037,-0.778702824534429,0.7029203295826123,-1.056165828668441,0.16244402726919824,0.4315142528160442,-0.07219195011770839,0.34271354201508736,-1.4127817637003046,0.08770670922370273,0.5010467725778813,-0.9141416177100364,-0.3714472900759444,-0.22988811312637145,-0.6695734670211348,-0.28260033920597916
0.3219878744324388,0.5728200548894111,-0.4884337558717018,0.40377436764089963,0.27012069127601857,-0.4387425784425468,-0.40142747417418245,-1.2463585732856441,0.7471389130194706,-0.05298653975169984,0.7242794302211633,0.7700333535501198,1.3349943355412968,0.553318902420039,-0.23050803947258536,0.2862895168700581,0.8609951549840208,-0.5486892230193686,-0.570928784727473,-0.6196673635097989,-0.6662656499137971,-1.5304074056060089,-0.6029706901286047,-0.3463060572394467,-0.5404891244150964,-0.8400557253482264,-1.0181551311662775,-0.4963539274403742,0.09438096315431214,-0.19205998799922383,-0.07785487632097059,-0.6416100100487486,-0.7943289532014923,-0.8838982685929421,-0.6236394888689528,-0.15243393065090916,-0.8238790107315707,-0.5439412394401,-1.341789911480733,-1.1635183168901726,-0.8491438458871047,-0.3484456749447303,-0.9524524749718225,-2.259638250098181,-0.9878419414137535,-0.03202929270297291,-0.7984415908887621,-1.119682419642515,0.845854690651524,-0.04878110863506966,0.04935003564457101,-0.5364386758884614,0.5699650123579193,-1.439279081384334,-0.3562025040774926,-0.7638390770185571,-1.243525122250599,0.4452493333801101,0.888154500895054,-0.10578673694042819
-0.22887822246343892,-0.5165007702781823,-0.38774225003400337,-0.9894510191221954,-1.4029174546739729,-0.5027506796240766,-1.4660935173497853,0.25755929949036144,-1.2916101421991442,-0.6801534516910722,-0.506200219758068,-1.764723283640826,-0.4160960584906105,-1.8821890562904158,-0.8306174342817885,-0.20746719317692588,0.01695421633254343,-0.6051746754206138,0.03604063526755255,0.1925554913238123,-0.4083755369342638,-0.28168095908492036,0.7156381450954765,0.22638793567351817,-0.265950105659697,0.019327521630862574,0.25905031813067103,-0.46785948840121805,0.279993817410721,-0.561639293451964,-0.9324029933639736,0.11870801407481751,1.0105470906275131,0.8909936380868535,0.9682180053277194,-0.2325712732228074,-0.29365393294770253,-0.20157706261573857,-0.03924883432446351,0.5384139649692659,0.515998713495762,-0.23629641208454252,-0.7514632327019105,-0.6451978763714947,-0.6815897883157008,-0.3805914744010614,0.4285132526585979,0.21570543593106367,-0.10834873360166068,0.27567991156105204,-0.5467564815045952,0.1452782651948433,-0.29589290934169554,0.7575663026903684,0.11126718679394873,0.7603414677495364,0.3019828097939329,-0.35888939558652666,0.15503025287701927,-0.3521280571883717
1.0073504599686853,-0.4756912574263221,-0.009398810817560199,0.03512189911027421,0.526082663678899,0.19341882785210468,-1.0532526716414128,-0.118521990852076,-0.0693167514792651,1.2578320375192056,0.8027192919392093,0.23384088963287342,0.6475153174876783,0.5123642417566979,-0.27746683873519606,-1.5641474212223652,-0.7315982107448262,-0.48908770820440756,-0.4584236058464332,-0.5230658835412988,-0.5475106885945937,-0.3838834926632525,-1.5675612778034527,-1.346201412561695,-1.0099526750880232,-1.03911030366529,-1.3626164427153669,-1.0356511726793345,-1.3063677318958746,0.07696008246936822,0.5011570641375187,0.6878503969320304,0.1046085409004932,0.5580336337214126,-0.6890154851048178,0.5701566119867274,0.6754171703685706,-0.8833639154972158,0.8892545410975293,0.21482343288589875,1.7332396948822444,0.42460044753985504,0.5061764970198003,0.74251436192688,-0.4730459996505523,0.9030818302045908,-2.089005757312594,0.17005977339936035,-0.9355098398421917,-1.168389732972765,0.5462137665797618,-0.35752200369298764,0.5285048678180714,-0.9976190341148425,-0.5541340279138668,1.3172889712462257,0.760622867021267,1.5855213696712323,-0.13490979390446192,-1.1991692133026568
-0.5334650892470763,-0.4545388749613995,1.2088997888830848,0.6531135193066044,0.6920158184415369,-0.4354958578622384,0.06549076737254983,-0.4125672480740187,-1.0445033109949022,0.450030886537044,1.0953031606142174,1.2050113390121868,-0.05870452900459785,-0.3740795226945487,1.264197096186603,-0.8739307892254208,-0.9351874084298255,0.3901639787539896,0.3460693693727984,-0.5396555517376427,-1.0012815762150733,-0.6295303301475725,-1.1845285499571263,-0.7584180530799539,-1.0403812896188822,-1.103017703985457,0.11415918462844293,-0.5416917534499952,-1.0849123113216985,-0.43434914344818354,0.12249769363203418,1.1410988908920132,0.8941019332525908,0.3347178130664612,1.0025696028199458,0.1957283920763135,0.3410694380077961,0.7757938029796511,0.3050533267651108,0.49420468117770583,-0.06475185153871013,0.5949043376400082,0.5417347262604458,0.9373342180994049,1.18751651866928,0.19644458704033785,-1.2054773370904523,0.29242412377021715,-0.8488030445320436,-0.5499671240254391,-0.2008808712888966,0.6774335195083706,-1.0450953056194137,0.010654490681203778,0.20113382264155577,-0.28536568407612894,-0.5193281523065296,0.07869761171810331,0.667207716677229,-0.18975054921167203
0.13053092773949654,-0.09887311752686212,-0.06920667781817655,-0.37033708360473394,-0.6160366655356244,-0.7045637032257187,-1.54398408254146,-0.9555471113950422,-1.2111806021475977,-0.32338144472244096,-0.6134210946696355,-0.516364656046486,0.295010685040965,-0.4688229462430602,0.25895009860808854,0.9785175767165107,-0.02796629290126918,0.1193672291842518,0.17688554955947633,0.08279326562393634,0.35165942427391306,0.35326384789493837,-0.09811057197105175,-0.9434369734216873,1.359248437626802,1.395270334225059,0.6878673270210013,1.6968027071373275,1.1481892849130637,-0.44570238708636806,1.196955212473737,1.4193301151821507,0.01566735149717526,0.766346002743178,0.8358633511234155,0.13582032559490675,0.46576717145497404,0.9451894926474781,0.5008823210306371,0.981807934177738,0.9027184618021571,0.5771216659276779,-0.4835088262683059,0.7099158607426858,0.19237804024816058,1.0519811430228718,0.8095332158567353,1.421788680101192,0.9030065068861599,-1.0938393315208725,0.24069777164242223,0.7817997242949009,-0.6896945659771182,0.20455223514270268,0.4370528833411549,1.0596033594727152,0.6150821929221055,0.2783380936828801,-1.7366238235781168,0.811462185703548
